Application Start
125,4984
125,4979
125,4993
125,501
125,4998
125,4962
125,4941
125,4923
125,49
125,4871
125,4828
125,4804
125,4767
125,4791
125,4854
125,4926
125,4976
125,5025
125,5092
125,5154
125,5197
125,5232
125,5275
125,5323
125,537
125,5404
125,5465
125,5512
125,5551
125,5609
125,5627
125,5662
125,5689
125,5711
125,5765
125,5784
125,5839
125,5906
125,5951
125,5989
125,6046
125,606
125,6069
125,6083
125,6099
125,6137
125,616
125,6179
125,623
125,6266
125,6293
125,6331
125,6377
125,639
125,6412
125,6445
125,6473
125,6484
125,651
125,6528
125,6582
125,6625
125,663
125,6649
125,6662
125,6699
125,6738
125,6734
125,6758
125,679
125,6789
125,6798
125,6792
125,6776
125,6784
125,6777
125,6762
125,6746
125,6765
125,6765
125,6775
125,6776
125,6829
125,6853
125,6896
125,6927
125,6969
125,7014
125,7055
125,7115
125,7175
125,7188
125,7216
125,7235
125,7256
125,727
125,7285
125,7325
125,7341
125,7375
125,7426
125,7481
125,7499
125,7538
125,7553
125,7576
125,7596
125,7619
125,7604
125,759
125,7555
125,7527
125,7497
125,7455
125,7403
125,7366
125,7328
125,7286
125,725
125,728
125,7262
125,722
125,7207
125,7254
125,7307
125,735
125,7372
125,7409
125,7448
125,7492
125,7492
125,7478
125,7507
125,7529
125,7549
125,7526
125,7514
125,7502
125,753
125,7553
125,7563
125,7558
125,7539
125,7568
125,7596
125,7625
125,7682
125,7714
125,7755
125,7794
125,7827
125,7842
125,7876
125,7908
125,793
125,7895
125,788
125,7914
125,7938
125,7939
125,7967
125,7999
125,8028
125,8036
125,8033
125,807
125,8085
125,8089
125,8074
125,8065
125,8027
125,7998
125,7966
125,7953
125,7943
125,7958
125,798
125,7994
125,7981
125,7988
125,7995
125,7987
125,7976
125,7972
125,7959
125,795
125,7967
125,8004
125,8041
125,8077
125,8086
125,8068
125,8043
125,8011
125,8004
125,802
125,8007
125,8045
125,8108
125,8169
125,8209
125,8261
125,832
125,8318
125,8346
125,8371
125,8419
125,8428
125,8411
125,8415
125,8427
125,8411
125,8411
125,8426
125,8438
125,8417
125,8412
125,8423
125,8426
125,8411
125,8412
125,8417
125,8411
125,841
125,8411
125,8414
125,8411
125,8411
125,8391
125,836
125,8322
125,829
125,8253
125,8219
125,8169
125,8142
125,8115
125,8067
125,8037
125,8025
125,7996
125,7972
125,7933
125,7921
125,7912
125,7872
125,7842
125,7839
125,7823
125,7849
125,7869
125,7882
125,7897
125,7871
125,7847
125,7831
125,78
125,7771
125,7769
125,7758
125,7785
125,7825
125,7866
125,7912
125,7967
125,7999
125,8046
125,8109
125,8163
125,8213
125,8277
125,8332
125,8378
125,841
125,843
125,8419
125,8412
125,8443
125,8475
125,8509
125,8557
125,8607
125,8644
125,8673
125,8723
125,8785
125,8818
125,8827
125,8873
125,8919
125,8938
125,8953
125,8948
125,8934
125,8892
125,885
125,8841
125,8788
125,8697
125,8628
125,8556
125,8456
125,8391
125,8367
125,8364
125,8357
125,8398
125,8424
125,8411
125,8391
125,8378
125,8418
125,8415
125,8399
125,8417
125,8426
125,8426
125,8411
125,8419
125,8427
125,8416
125,8411
125,8427
125,8415
125,8411
125,8413
125,8419
125,8412
125,8404
125,8398
125,8425
125,8413
125,8411
125,842
125,8411
125,8381
125,8357
125,838
125,836
125,8357
125,8373
125,8398
125,84
125,8402
125,8412
125,843
125,8402
125,8403
125,842
125,8422
125,8424
125,8411
125,8421
125,8421
125,8411
125,8412
125,8415
125,8393
125,8361
125,8337
125,8353
125,8369
125,8364
125,8382
125,8414
125,8411
125,8411
125,8426
125,8423
125,8411
125,8408
125,8416
125,8411
125,8404
125,8409
125,8396
125,8408
125,8389
125,8418
125,8408
125,8411
125,8406
125,8422
125,8415
125,841
125,8412
125,8409
125,8379
125,8348
125,8324
125,8291
125,8265
125,8239
125,8221
125,8216
125,8209
125,8206
125,8218
125,8225
125,8225
125,8251
125,8327
125,8394
125,8421
125,8443
125,8494
125,8516
125,854
125,8562
125,8592
125,8613
125,864
125,8678
125,8709
125,8716
125,8737
125,8776
125,8802
125,8814
125,8847
125,8896
125,8909
125,8916
125,8958
125,8988
125,898
125,8981
125,8955
125,8921
125,8887
125,887
125,8831
125,8799
125,8701
125,8636
125,8616
125,8528
125,8456
125,8426
125,8418
125,8409
125,8383
125,8409
125,841
125,8387
125,836
125,8323
125,83
125,827
125,824
125,8216
125,8175
125,8155
125,8136
125,8123
125,81
125,8106
125,8138
125,8147
125,8165
125,8155
125,8174
125,8185
125,8199
125,8222
125,8251
125,8243
125,8228
125,8244
125,8243
125,8261
125,8294
125,8364
125,843
125,8445
125,8466
125,8489
125,8473
125,8501
125,8553
125,8609
125,8636
125,8637
125,8685
125,8734
125,8767
125,8781
125,8826
125,8867
125,8863
125,8906
125,8945
125,8969
125,897
125,8997
125,9039
125,9037
125,9016
125,9018
125,8999
125,8914
125,8858
125,8833
125,8781
125,8732
125,8717
125,8734
125,8744
125,8736
125,8711
125,8696
125,8641
125,8598
125,8559
125,8503
125,8438
125,841
125,842
125,8419
125,839
125,837
125,8351
125,8319
125,829
125,8267
125,824
125,825
125,8282
125,8339
125,8395
125,8417
125,8411
125,8426
125,8428
125,8411
125,8411
125,8428
125,8411
125,8411
125,8411
125,8402
125,838
125,8391
125,8381
125,8398
125,8411
125,8411
Application End
Application Start
125,4953
125,4956
125,4912
125,4837
125,4824
125,4886
125,4923
125,4945
125,5081
125,516
125,5133
125,5039
125,5051
125,52
125,5148
125,537
125,5685
125,5864
125,607
125,6238
125,6438
125,6531
125,6424
125,6426
125,6411
125,6402
125,6458
125,6626
125,6761
125,669
125,6589
125,6696
125,6757
125,6709
125,6644
125,6602
125,6655
125,6802
125,7033
125,716
125,717
125,7215
125,7274
125,7488
125,7445
125,729
125,7281
125,7196
125,7015
125,7183
125,7441
125,7612
125,7782
125,8034
125,8257
125,834
125,8381
125,8451
125,8473
125,8429
125,8421
125,8423
125,8386
125,8227
125,8122
125,8138
125,8198
125,8193
125,8165
125,8135
125,8018
125,7984
125,7892
125,7726
125,7432
125,735
125,7355
125,7248
125,7081
125,6901
125,671
125,642
125,6142
125,5915
125,5677
125,543
125,5226
125,5067
125,4986
125,4891
125,4818
125,4829
125,4797
125,4902
125,5014
125,5204
125,5398
125,5612
125,5774
125,5783
125,5803
125,5914
125,6055
125,6148
125,6281
125,6559
125,6772
125,6998
125,719
125,7439
125,769
125,7775
125,7894
125,8132
125,8254
125,8307
125,8387
125,8456
125,8502
125,8499
125,8519
125,8501
125,8404
125,8332
125,8315
125,8156
125,7928
125,7653
125,7483
125,7259
125,6946
125,6688
125,6542
125,6466
125,6258
125,6094
125,6003
125,5847
125,5637
125,557
125,5464
125,5236
125,5078
125,5068
125,5162
125,523
125,5477
125,5761
125,6023
125,6239
125,6585
125,696
125,7243
125,754
125,7923
125,8262
125,8443
125,8596
125,8824
125,8942
125,9
125,9088
125,9226
125,9311
125,9429
125,9609
125,9781
125,9913
126,0034
126,0207
126,0364
126,0452
126,0572
126,0769
126,0819
126,0717
126,0746
126,0787
126,0567
126,0243
125,9975
125,9781
125,9361
125,8833
125,8461
125,8119
125,7755
125,7428
125,722
125,6985
125,6666
125,6451
125,6293
125,6107
125,5844
125,5688
125,5556
125,5347
125,5217
125,5131
125,5147
125,5183
125,5395
125,5678
125,5923
125,613
125,6233
125,625
125,6226
125,6122
125,6151
125,6099
125,5908
125,5801
125,582
125,5823
125,5735
125,5776
125,578
125,5683
125,5752
125,5786
125,5799
125,5938
125,6105
125,6284
125,6462
125,6478
125,6398
125,6523
125,6569
125,6685
125,6922
125,7119
125,7141
125,7047
125,7143
125,7264
125,7275
125,7259
125,7377
125,7595
125,7814
125,7987
125,8234
125,8392
125,8452
125,8546
125,8612
125,8584
125,8616
125,8665
125,8674
125,861
125,8521
125,8463
125,8313
125,8213
125,8046
125,7849
125,7647
125,7494
125,7446
125,7412
125,7398
125,7328
125,7171
125,7118
125,7009
125,6722
125,6561
125,6434
125,6177
125,5934
125,5713
125,5566
125,5366
125,5273
125,5235
125,521
125,5019
125,5048
125,505
125,4985
125,5015
125,4971
125,5021
125,4947
125,4954
125,5015
125,4979
125,5033
125,5048
125,5029
125,4966
125,4846
125,4917
125,4937
125,489
125,4866
125,4893
125,4905
125,4947
125,4996
125,4995
125,5035
125,4982
125,4946
125,513
125,517
125,5032
125,5112
125,5372
125,5388
125,5416
125,5652
125,5956
125,6197
125,643
125,6727
125,7048
125,7251
125,7479
125,7652
125,7809
125,8024
125,8263
125,8425
125,8467
125,8403
125,8373
125,8429
125,8412
125,8437
125,8519
125,8587
125,8596
125,8597
125,8612
125,8542
125,8457
125,8489
125,8584
125,8449
125,814
125,799
125,7865
125,7616
125,7475
125,7279
125,7049
125,68
125,6723
125,6656
125,6558
125,6323
125,6214
125,6268
125,6414
125,6589
125,6831
125,7004
125,699
125,714
125,7429
125,7732
125,795
125,8159
125,8353
125,8413
125,8446
125,8491
125,8436
125,8409
125,84
125,8515
125,8642
125,868
125,8679
125,8548
125,8443
125,8267
125,8308
125,8344
125,8336
125,8286
125,8259
125,8326
125,824
125,824
125,8286
125,8247
125,8106
125,8133
125,8253
125,8288
125,8284
125,8287
125,8333
125,828
125,8276
125,8241
125,8297
125,83
125,8294
125,8302
125,8242
125,8106
125,8102
125,8183
125,8255
125,839
125,8534
125,8635
125,8501
125,8356
125,8357
125,8465
125,8536
125,8643
125,8803
125,8893
125,892
125,8958
125,9045
125,9117
125,9106
125,9176
125,9296
125,9247
125,8884
125,8792
125,885
125,8913
125,8986
125,9116
125,9139
125,9102
125,8964
125,8711
125,8399
125,8162
125,801
125,7847
125,755
125,73
125,7238
125,7304
125,738
125,7502
125,7666
125,7875
125,7985
125,8135
125,8108
125,7966
125,7838
125,7899
125,7998
125,7998
125,7963
125,8067
125,8254
125,8377
125,8406
125,8419
125,8456
125,8443
125,8507
125,8615
125,8569
125,8559
125,8641
125,875
125,867
125,8588
125,861
125,858
125,8411
125,8278
125,8314
125,831
125,827
125,823
125,8187
125,8047
125,7901
125,7812
125,7738
125,753
125,7412
125,7411
125,7679
125,7877
125,8122
125,8376
125,8437
125,8404
125,8467
125,8497
125,8404
125,839
125,8492
125,8579
125,852
125,8494
125,8353
125,8234
125,81
125,8165
125,8232
125,8252
125,8234
125,8236
125,8382
125,8471
125,8467
125,8521
125,8665
125,8681
125,858
125,8485
125,8308
125,8149
125,8032
125,7985
125,8
125,7961
125,7969
125,8051
125,8047
125,7872
125,7888
125,78
125,7568
125,7397
125,7295
125,7177
125,7104
125,6962
125,6975
125,6835
125,6678
125,6599
125,671
125,6896
125,717
125,7541
125,7901
125,8174
125,8387
125,8593
125,8749
125,8886
125,9078
125,9272
125,9419
125,9548
125,9765
125,9974
126,0087
126,0229
126,0455
126,0658
126,0809
126,0957
126,1077
126,1053
126,1034
126,1147
126,1357
126,1503
126,1582
126,1593
126,163
126,157
126,1413
126,1315
126,1134
126,0789
126,0493
126,0191
125,9963
125,9776
125,9709
125,9664
125,9656
125,9654
125,9668
125,9576
125,9493
125,942
125,9309
125,9052
125,8865
125,8712
125,8643
125,8502
125,8307
125,827
125,8307
125,8239
125,8193
125,8262
125,8259
125,8065
125,7879
125,7752
125,7634
125,7512
125,7593
125,7805
125,7924
125,8071
125,8255
125,8376
125,8434
125,8332
125,8247
125,8149
125,8072
125,794
125,7906
125,8033
125,8129
125,8287
125,8325
125,8248
125,8203
125,8218
125,8271
125,8259
125,8278
125,8419
125,8479
125,8409
125,8396
125,8465
125,8434
125,8372
125,8397
125,8465
125,841
125,8324
125,8294
125,8211
125,8151
125,8178
125,8276
125,8348
125,8329
125,8329
125,8333
125,834
125,8208
125,8213
125,828
125,827
125,827
125,8314
125,8313
125,8177
125,8109
125,8132
125,8034
125,7952
125,7966
125,8005
125,786
125,7799
125,7851
125,7843
125,7829
125,7861
125,7906
125,8047
125,8004
125,7827
125,772
125,7527
125,7328
125,7194
125,7234
125,73
125,7366
125,7431
125,7508
125,7498
125,7553
125,758
125,7461
125,7341
125,7347
125,7392
125,7287
125,7247
125,7276
125,7293
125,726
125,7248
125,737
125,7497
125,7454
125,7435
125,7449
125,7464
125,739
125,7322
125,7241
125,7033
125,6772
125,6559
125,6353
125,6118
125,6072
125,6088
125,5931
125,5767
125,5645
125,5514
125,5334
125,5098
125,5051
125,5129
125,517
125,5293
125,5388
125,5364
125,5355
125,5312
125,5499
125,5724
125,5836
125,603
125,6305
125,6369
125,6237
125,6108
125,6072
125,6054
125,6055
125,6053
125,5933
125,5788
125,5748
125,5852
125,6052
125,6195
125,6315
125,6604
125,6774
125,6889
125,7149
125,7394
125,7458
125,7369
125,7288
125,7295
125,7188
125,7074
125,6979
125,683
125,6636
125,6624
125,6752
125,6813
125,6708
125,6826
125,6849
125,6856
125,6806
125,6977
125,7145
125,7261
125,7388
125,7535
125,7714
125,7805
125,7867
125,8094
125,8183
125,8241
125,836
125,8465
125,8497
125,8529
125,859
125,8686
125,8708
125,8751
125,8886
125,9005
125,9112
125,9271
125,9437
125,942
125,9407
125,9544
125,9626
125,9685
125,9741
125,9843
125,9848
125,9801
125,987
125,9955
126,0001
125,9999
126,0071
126,0138
126,0049
125,9946
125,9874
125,9744
125,9632
125,9574
125,9487
125,9272
125,9124
125,9086
125,8928
125,8631
125,8403
125,8169
125,7842
125,7485
125,7274
125,7129
125,6975
125,6729
125,6578
125,639
125,6181
125,6096
125,6248
125,6245
125,6269
125,6211
125,6272
125,6219
125,6047
125,6082
125,6323
125,6582
125,6733
125,6925
125,7069
125,7226
125,7466
125,7742
125,7869
125,7911
125,8103
125,8309
125,8424
125,8414
125,8409
125,8378
125,8471
125,8527
125,8582
125,8699
125,8785
125,8826
125,8771
125,856
125,8429
125,8333
125,8264
125,8181
125,818
125,8231
125,8336
125,8265
125,8246
125,8229
125,8246
125,8209
125,8191
125,833
125,8181
125,7969
125,8035
125,8294
125,844
125,8466
125,8497
125,8565
125,8592
125,85
125,8482
125,8459
125,8442
125,8501
125,8547
125,8374
125,8176
125,798
125,7925
125,7808
125,7672
125,7496
125,7322
125,7192
125,7065
125,7179
125,7427
125,7654
125,7902
125,8049
125,8111
125,8181
125,8231
125,8406
125,8547
125,8644
125,8807
125,8961
125,9005
125,9107
125,9255
125,9359
125,9411
125,9519
125,964
125,9764
125,9645
125,9432
125,9497
125,9627
125,9705
125,9825
125,9892
125,9864
